test_case,test_ast
"CSVRecord_3_5Test.testGet_WithNullMapping_ThrowsIllegalStateException","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testGet_WithNullMapping_ThrowsIllegalStateException&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_val1_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;VALUE-null/&gt;&lt;VALUE-null/&gt;&lt;VALUE-1L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-IllegalStateException/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsSet_nameMappedAndIndexInRange","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsSet_nameMappedAndIndexInRange&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsSet_nameMappedButIndexOutOfRange","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsSet_nameMappedButIndexOutOfRange&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col3_/&gt;&lt;VALUE-3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;ASSIGNMENT-=&gt;&lt;NAME-id_1/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_3/&gt;&lt;VALUE-null/&gt;&lt;VALUE-1L/&gt;&lt;/ASSIGNMENT-=&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsSet_nameNotMapped","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsSet_nameNotMapped&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsSet_withNullName","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsSet_withNullName&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsSet_whenMappingIsEmpty","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsSet_whenMappingIsEmpty&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_2/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;VALUE-null/&gt;&lt;VALUE-1L/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_6_1Test.testIsMapped_privateMethod_viaReflection","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_privateMethod_viaReflection&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isMapped_/&gt;&lt;TYPE-String/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_8_5Test.testValuesMethod","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testValuesMethod&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-var/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_8_5Test.testValuesMethodWithEmptyValues","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testValuesMethodWithEmptyValues&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;VALUE-0/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;VALUE-null/&gt;&lt;VALUE-0L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-var/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_8_2Test.testValuesMethod","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testValuesMethod&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-_c_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;TYPE-CSVRecord/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-_comment_/&gt;&lt;VALUE-1L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_6Test.testIsMapped_NameInMapping_ReturnsTrue","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_NameInMapping_ReturnsTrue&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_6Test.testIsMapped_NameNotInMapping_ReturnsFalse","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_NameNotInMapping_ReturnsFalse&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_6Test.testIsMapped_MappingIsNull_ReturnsFalse","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_MappingIsNull_ReturnsFalse&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_5_6Test.testIsMapped_ReflectionInvocation","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsMapped_ReflectionInvocation&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_isMapped_/&gt;&lt;TYPE-String/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-Boolean/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-Boolean/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;VALUE-_header1_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Boolean/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;TYPE-Boolean/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_3/&gt;&lt;VALUE-_unknown_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Boolean/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;TYPE-Boolean/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;VALUE-_header1_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_1_2Test.testCSVRecordConstructor_withValuesMappingCommentRecordNumber","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testCSVRecordConstructor_withValuesMappingCommentRecordNumber&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_val1_/&gt;&lt;VALUE-_val2_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-java/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-java/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_header1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_header2_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;VALUE-_This_is_a_comment_/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_4/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;VALUE-10L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_3/&gt;&lt;NAME-id_5/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_8/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_9/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_7/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_1_2Test.testCSVRecordConstructor_withNullValuesUsesEmptyArray","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testCSVRecordConstructor_withNullValuesUsesEmptyArray&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-java/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;VALUE-null/&gt;&lt;/ASSIGNMENT&gt;&lt;NAME-id_3/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_4/&gt;&lt;VALUE-5L/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_3/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;TYPE-Object/&gt;&lt;VALUE-null/&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Method/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_7/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredMethod/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_8/&gt;&lt;TYPE-String/&gt;&lt;CALL&gt;&lt;METHOD-invoke/&gt;&lt;PARAMS&gt;&lt;NAME-id_6/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_12_3Test.testToString_withValues","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testToString_withValues&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-_c_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-null/&gt;&lt;VALUE-1L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;VALUE-__a__b__c__/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_12_3Test.testToString_withEmptyValues","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testToString_withEmptyValues&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-0/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-null/&gt;&lt;VALUE-2L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;VALUE-____/&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_12_3Test.testToString_withNullValuesArray","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testToString_withNullValuesArray&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_x_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-null/&gt;&lt;VALUE-3L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Field/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_6/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredField/&gt;&lt;PARAMS&gt;&lt;VALUE-_values_/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-set/&gt;&lt;PARAMS&gt;&lt;NAME-id_5/&gt;&lt;VALUE-null/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_2_6Test.testGetByIndex","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testGetByIndex&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-String/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-String/&gt;&lt;VALUE-_value0_/&gt;&lt;VALUE-_value1_/&gt;&lt;VALUE-_value2_/&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-emptyMap/&gt;&lt;PARAMS&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;TYPE-Constructor/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_3/&gt;&lt;CALL&gt;&lt;METHOD-getDeclaredConstructor/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;TYPE-Map/&gt;&lt;TYPE-String/&gt;&lt;NAME-id_4/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-setAccessible/&gt;&lt;PARAMS&gt;&lt;VALUE-true/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_5/&gt;&lt;CALL&gt;&lt;METHOD-newInstance/&gt;&lt;PARAMS&gt;&lt;NAME-id_1/&gt;&lt;NAME-id_2/&gt;&lt;VALUE-null/&gt;&lt;VALUE-1L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_4_4Test.testIsConsistent_MappingIsNull","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsConsistent_MappingIsNull&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;VALUE-null/&gt;&lt;VALUE-_comment_/&gt;&lt;VALUE-1L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
"CSVRecord_4_4Test.testIsConsistent_MappingSizeEqualsValuesLength","&lt;TESTCASE&gt;&lt;SIGNATURE&gt;testIsConsistent_MappingSizeEqualsValuesLength&lt;/SIGNATURE&gt;&lt;BODY&gt;&lt;TYPE-Map/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_1/&gt;&lt;TYPE-HashMap/&gt;&lt;/ASSIGNMENT&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col1_/&gt;&lt;VALUE-0/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;CALL&gt;&lt;METHOD-put/&gt;&lt;PARAMS&gt;&lt;VALUE-_col2_/&gt;&lt;VALUE-1/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;TYPE-CSVRecord/&gt;&lt;ASSIGNMENT&gt;&lt;VAR-id_2/&gt;&lt;CALL&gt;&lt;METHOD-createCSVRecord/&gt;&lt;PARAMS&gt;&lt;TYPE-String/&gt;&lt;VALUE-_a_/&gt;&lt;VALUE-_b_/&gt;&lt;NAME-id_1/&gt;&lt;VALUE-_comment_/&gt;&lt;VALUE-1L/&gt;&lt;/PARAMS&gt;&lt;/CALL&gt;&lt;/ASSIGNMENT&gt;&lt;/BODY&gt;&lt;/TESTCASE&gt;"
